region,date,incidenceBAG,cumulBAG,cumulOpenZH,compare
LU,2020-06-05,0,708,735,FALSE
LU,2020-06-06,0,708,NA,NA
LU,2020-06-07,0,708,736,FALSE
LU,2020-06-08,0,708,736,FALSE
LU,2020-06-09,0,708,736,FALSE
LU,2020-06-10,1,709,736,FALSE
LU,2020-06-11,0,709,736,FALSE
LU,2020-06-12,0,709,NA,NA
LU,2020-06-13,0,709,NA,NA
LU,2020-06-14,1,710,738,FALSE
LU,2020-06-15,1,711,NA,NA
LU,2020-06-16,1,712,740,FALSE
LU,2020-06-17,0,712,740,FALSE
LU,2020-06-18,1,713,740,FALSE
LU,2020-06-19,0,713,741,FALSE
LU,2020-06-20,3,716,741,FALSE
LU,2020-06-21,1,717,744,FALSE
LU,2020-06-22,1,718,745,FALSE
LU,2020-06-23,0,718,746,FALSE
LU,2020-06-24,1,719,747,FALSE
LU,2020-06-25,2,721,747,FALSE
LU,2020-06-26,NA,NA,749,NA
LU,2020-06-27,NA,NA,749,NA
NE,2020-01-24,0,0,NA,NA
NE,2020-01-25,0,0,NA,NA
NE,2020-01-26,0,0,NA,NA
NE,2020-01-27,0,0,NA,NA
NE,2020-01-28,0,0,NA,NA
NE,2020-01-29,0,0,NA,NA
NE,2020-01-30,0,0,NA,NA
NE,2020-01-31,0,0,NA,NA
NE,2020-02-01,0,0,NA,NA
NE,2020-02-02,0,0,NA,NA
NE,2020-02-03,0,0,NA,NA
NE,2020-02-04,0,0,NA,NA
NE,2020-02-05,0,0,NA,NA
NE,2020-02-06,0,0,NA,NA
NE,2020-02-07,0,0,NA,NA
NE,2020-02-08,0,0,NA,NA
NE,2020-02-09,0,0,NA,NA
NE,2020-02-10,0,0,NA,NA
NE,2020-02-11,0,0,NA,NA
NE,2020-02-12,0,0,NA,NA
NE,2020-02-13,0,0,NA,NA
NE,2020-02-14,0,0,NA,NA
NE,2020-02-15,0,0,NA,NA
NE,2020-02-16,0,0,NA,NA
NE,2020-02-17,0,0,NA,NA
NE,2020-02-18,0,0,NA,NA
NE,2020-02-19,0,0,NA,NA
NE,2020-02-20,0,0,NA,NA
NE,2020-02-21,0,0,NA,NA
NE,2020-02-22,0,0,NA,NA
NE,2020-02-23,0,0,NA,NA
NE,2020-02-24,0,0,NA,NA
NE,2020-02-25,0,0,NA,NA
NE,2020-02-26,0,0,NA,NA
NE,2020-02-27,0,0,NA,NA
NE,2020-02-28,0,0,NA,NA
NE,2020-02-29,0,0,NA,NA
NE,2020-03-01,1,1,1,TRUE
NE,2020-03-02,0,1,1,TRUE
NE,2020-03-03,1,2,1,FALSE
NE,2020-03-04,7,9,8,FALSE
NE,2020-03-05,1,10,9,FALSE
NE,2020-03-06,4,14,13,FALSE
NE,2020-03-07,5,19,18,FALSE
NE,2020-03-08,6,25,24,FALSE
NE,2020-03-09,3,28,27,FALSE
NE,2020-03-10,4,32,31,FALSE
NE,2020-03-11,7,39,37,FALSE
NE,2020-03-12,3,42,46,FALSE
NE,2020-03-13,13,55,59,FALSE
NE,2020-03-14,9,64,68,FALSE
NE,2020-03-15,5,69,74,FALSE
NE,2020-03-16,13,82,93,FALSE
NE,2020-03-17,20,102,114,FALSE
NE,2020-03-18,28,130,146,FALSE
NE,2020-03-19,19,149,175,FALSE
NE,2020-03-20,15,164,189,FALSE
NE,2020-03-21,5,169,200,FALSE
NE,2020-03-22,13,182,216,FALSE
NE,2020-03-23,22,204,247,FALSE
NE,2020-03-24,25,229,265,FALSE
NE,2020-03-25,20,249,280,FALSE
NE,2020-03-26,19,268,299,FALSE
NE,2020-03-27,24,292,316,FALSE
NE,2020-03-28,14,306,337,FALSE
NE,2020-03-29,23,329,346,FALSE
NE,2020-03-30,28,357,378,FALSE
NE,2020-03-31,22,379,402,FALSE
NE,2020-04-01,11,390,420,FALSE
NE,2020-04-02,11,401,430,FALSE
NE,2020-04-03,18,419,444,FALSE
NE,2020-04-04,2,421,452,FALSE
NE,2020-04-05,11,432,463,FALSE
NE,2020-04-06,27,459,485,FALSE
NE,2020-04-07,24,483,509,FALSE
NE,2020-04-08,4,487,513,FALSE
NE,2020-04-09,21,508,545,FALSE
NE,2020-04-10,18,526,564,FALSE
NE,2020-04-11,17,543,573,FALSE
NE,2020-04-12,5,548,583,FALSE
NE,2020-04-13,19,567,588,FALSE
NE,2020-04-14,12,579,599,FALSE
NE,2020-04-15,13,592,612,FALSE
NE,2020-04-16,3,595,621,FALSE
NE,2020-04-17,9,604,630,FALSE
NE,2020-04-18,0,604,633,FALSE
NE,2020-04-19,4,608,634,FALSE
NE,2020-04-20,9,617,643,FALSE
NE,2020-04-21,6,623,648,FALSE
NE,2020-04-22,7,630,655,FALSE
NE,2020-04-23,6,636,662,FALSE
NE,2020-04-24,2,638,665,FALSE
NE,2020-04-25,0,638,666,FALSE
NE,2020-04-26,2,640,667,FALSE
NE,2020-04-27,2,642,672,FALSE
NE,2020-04-28,5,647,676,FALSE
NE,2020-04-29,4,651,680,FALSE
NE,2020-04-30,3,654,685,FALSE
NE,2020-05-01,2,656,688,FALSE
NE,2020-05-02,1,657,688,FALSE
NE,2020-05-03,2,659,689,FALSE
NE,2020-05-04,2,661,691,FALSE
NE,2020-05-05,4,665,695,FALSE
NE,2020-05-06,5,670,700,FALSE
NE,2020-05-07,2,672,704,FALSE
NE,2020-05-08,6,678,710,FALSE
NE,2020-05-09,1,679,710,FALSE
NE,2020-05-10,1,680,712,FALSE
NE,2020-05-11,2,682,714,FALSE
NE,2020-05-12,2,684,716,FALSE
NE,2020-05-13,0,684,716,FALSE
NE,2020-05-14,0,684,716,FALSE
NE,2020-05-15,0,684,716,FALSE
NE,2020-05-16,0,684,716,FALSE
NE,2020-05-17,0,684,718,FALSE
NE,2020-05-18,1,685,719,FALSE
NE,2020-05-19,1,686,721,FALSE
NE,2020-05-20,2,688,723,FALSE
NE,2020-05-21,0,688,723,FALSE
NE,2020-05-22,0,688,723,FALSE
NE,2020-05-23,1,689,724,FALSE
NE,2020-05-24,0,689,724,FALSE
NE,2020-05-25,0,689,724,FALSE
NE,2020-05-26,1,690,725,FALSE
NE,2020-05-27,0,690,725,FALSE
NE,2020-05-28,0,690,725,FALSE
NE,2020-05-29,1,691,726,FALSE
NE,2020-05-30,0,691,726,FALSE
NE,2020-05-31,0,691,726,FALSE
NE,2020-06-01,0,691,726,FALSE
NE,2020-06-02,1,692,727,FALSE
NE,2020-06-03,3,695,730,FALSE
NE,2020-06-04,0,695,731,FALSE
NE,2020-06-05,1,696,732,FALSE
NE,2020-06-06,1,697,733,FALSE
NE,2020-06-07,0,697,733,FALSE
NE,2020-06-08,2,699,735,FALSE
NE,2020-06-09,0,699,735,FALSE
NE,2020-06-10,0,699,735,FALSE
NE,2020-06-11,0,699,735,FALSE
NE,2020-06-12,1,700,736,FALSE
NE,2020-06-13,1,701,737,FALSE
NE,2020-06-14,0,701,737,FALSE
NE,2020-06-15,0,701,737,FALSE
NE,2020-06-16,1,702,738,FALSE
NE,2020-06-17,1,703,739,FALSE
NE,2020-06-18,0,703,739,FALSE
NE,2020-06-19,2,705,741,FALSE
NE,2020-06-20,1,706,742,FALSE
NE,2020-06-21,1,707,743,FALSE
NE,2020-06-22,0,707,743,FALSE
NE,2020-06-23,0,707,744,FALSE
NE,2020-06-24,1,708,NA,NA
NE,2020-06-25,0,708,NA,NA
NW,2020-01-24,0,0,NA,NA
NW,2020-01-25,0,0,NA,NA
NW,2020-01-26,0,0,NA,NA
NW,2020-01-27,0,0,NA,NA
NW,2020-01-28,0,0,NA,NA
NW,2020-01-29,0,0,NA,NA
NW,2020-01-30,0,0,NA,NA
NW,2020-01-31,0,0,NA,NA
NW,2020-02-01,0,0,NA,NA
NW,2020-02-02,0,0,NA,NA
NW,2020-02-03,0,0,NA,NA
NW,2020-02-04,0,0,NA,NA
NW,2020-02-05,0,0,NA,NA
NW,2020-02-06,0,0,NA,NA
NW,2020-02-07,0,0,NA,NA
NW,2020-02-08,0,0,NA,NA
NW,2020-02-09,0,0,NA,NA
NW,2020-02-10,0,0,NA,NA
NW,2020-02-11,0,0,NA,NA
NW,2020-02-12,0,0,NA,NA
NW,2020-02-13,0,0,NA,NA
NW,2020-02-14,0,0,NA,NA
NW,2020-02-15,0,0,NA,NA
NW,2020-02-16,0,0,NA,NA
NW,2020-02-17,0,0,NA,NA
NW,2020-02-18,0,0,NA,NA
NW,2020-02-19,0,0,NA,NA
NW,2020-02-20,0,0,NA,NA
NW,2020-02-21,0,0,NA,NA
NW,2020-02-22,0,0,NA,NA
NW,2020-02-23,0,0,NA,NA
NW,2020-02-24,0,0,NA,NA
NW,2020-02-25,0,0,NA,NA
NW,2020-02-26,0,0,NA,NA
NW,2020-02-27,0,0,NA,NA
NW,2020-02-28,0,0,NA,NA
NW,2020-02-29,0,0,NA,NA
NW,2020-03-01,0,0,NA,NA
NW,2020-03-02,0,0,NA,NA
NW,2020-03-03,0,0,NA,NA
NW,2020-03-04,0,0,NA,NA
NW,2020-03-05,0,0,NA,NA
NW,2020-03-06,0,0,NA,NA
NW,2020-03-07,0,0,NA,NA
NW,2020-03-08,1,1,NA,NA
NW,2020-03-09,4,5,NA,NA
NW,2020-03-10,2,7,NA,NA
NW,2020-03-11,0,7,4,FALSE
NW,2020-03-12,0,7,5,FALSE
NW,2020-03-13,2,9,5,FALSE
NW,2020-03-14,2,11,5,FALSE
NW,2020-03-15,0,11,8,FALSE
NW,2020-03-16,15,26,10,FALSE
NW,2020-03-17,2,28,12,FALSE
NW,2020-03-18,4,32,18,FALSE
NW,2020-03-19,2,34,25,FALSE
NW,2020-03-20,5,39,28,FALSE
NW,2020-03-21,2,41,33,FALSE
NW,2020-03-22,2,43,36,FALSE
NW,2020-03-23,2,45,39,FALSE
NW,2020-03-24,3,48,42,FALSE
NW,2020-03-25,6,54,44,FALSE
NW,2020-03-26,4,58,48,FALSE
NW,2020-03-27,13,71,54,FALSE
NW,2020-03-28,2,73,55,FALSE
NW,2020-03-29,0,73,59,FALSE
NW,2020-03-30,5,78,63,FALSE
NW,2020-03-31,3,81,70,FALSE
NW,2020-04-01,2,83,70,FALSE
NW,2020-04-02,3,86,76,FALSE
NW,2020-04-03,3,89,79,FALSE
NW,2020-04-04,2,91,80,FALSE
NW,2020-04-05,0,91,80,FALSE
NW,2020-04-06,6,97,86,FALSE
NW,2020-04-07,2,99,87,FALSE
NW,2020-04-08,3,102,93,FALSE
NW,2020-04-09,1,103,96,FALSE
NW,2020-04-10,1,104,100,FALSE
NW,2020-04-11,1,105,103,FALSE
NW,2020-04-12,1,106,104,FALSE
NW,2020-04-13,0,106,104,FALSE
NW,2020-04-14,0,106,105,FALSE
NW,2020-04-15,2,108,106,FALSE
NW,2020-04-16,0,108,106,FALSE
NW,2020-04-17,0,108,107,FALSE
NW,2020-04-18,0,108,108,TRUE
NW,2020-04-19,0,108,108,TRUE
NW,2020-04-20,0,108,108,TRUE
NW,2020-04-21,0,108,108,TRUE
NW,2020-04-22,0,108,108,TRUE
NW,2020-04-23,1,109,108,FALSE
NW,2020-04-24,1,110,108,FALSE
NW,2020-04-25,0,110,108,FALSE
NW,2020-04-26,1,111,110,FALSE
NW,2020-04-27,1,112,110,FALSE
NW,2020-04-28,0,112,111,FALSE
NW,2020-04-29,0,112,111,FALSE
NW,2020-04-30,0,112,113,FALSE
NW,2020-05-01,0,112,113,FALSE
NW,2020-05-02,0,112,113,FALSE
NW,2020-05-03,0,112,113,FALSE
NW,2020-05-04,1,113,113,TRUE
NW,2020-05-05,0,113,113,TRUE
NW,2020-05-06,0,113,113,TRUE
NW,2020-05-07,0,113,115,FALSE
NW,2020-05-08,1,114,115,FALSE
NW,2020-05-09,2,116,115,FALSE
NW,2020-05-10,1,117,115,FALSE
NW,2020-05-11,0,117,117,TRUE
NW,2020-05-12,3,120,118,FALSE
NW,2020-05-13,0,120,120,TRUE
NW,2020-05-14,0,120,122,FALSE
NW,2020-05-15,1,121,122,FALSE
NW,2020-05-16,0,121,123,FALSE
NW,2020-05-17,0,121,123,FALSE
NW,2020-05-18,0,121,123,FALSE
NW,2020-05-19,0,121,123,FALSE
NW,2020-05-20,0,121,123,FALSE
NW,2020-05-21,0,121,123,FALSE
NW,2020-05-22,0,121,123,FALSE
NW,2020-05-23,0,121,123,FALSE
NW,2020-05-24,0,121,123,FALSE
NW,2020-05-25,0,121,123,FALSE
NW,2020-05-26,0,121,123,FALSE
NW,2020-05-27,0,121,123,FALSE
NW,2020-05-28,0,121,123,FALSE
NW,2020-05-29,0,121,123,FALSE
NW,2020-05-30,1,122,124,FALSE
NW,2020-05-31,0,122,124,FALSE
NW,2020-06-01,0,122,124,FALSE
NW,2020-06-02,0,122,124,FALSE
NW,2020-06-03,0,122,124,FALSE
NW,2020-06-04,0,122,124,FALSE
NW,2020-06-05,0,122,124,FALSE
NW,2020-06-06,0,122,124,FALSE
NW,2020-06-07,0,122,124,FALSE
NW,2020-06-08,0,122,124,FALSE
NW,2020-06-09,0,122,124,FALSE
NW,2020-06-10,0,122,124,FALSE
NW,2020-06-11,0,122,124,FALSE
NW,2020-06-12,0,122,124,FALSE
NW,2020-06-13,0,122,124,FALSE
NW,2020-06-14,0,122,124,FALSE
NW,2020-06-15,0,122,124,FALSE
NW,2020-06-16,0,122,124,FALSE
NW,2020-06-17,0,122,124,FALSE
NW,2020-06-18,0,122,124,FALSE
NW,2020-06-19,0,122,124,FALSE
NW,2020-06-20,0,122,124,FALSE
NW,2020-06-21,0,122,124,FALSE
NW,2020-06-22,0,122,124,FALSE
NW,2020-06-23,0,122,124,FALSE
NW,2020-06-24,0,122,124,FALSE
NW,2020-06-25,0,122,124,FALSE
OW,2020-01-24,0,0,NA,NA
OW,2020-01-25,0,0,NA,NA
OW,2020-01-26,0,0,NA,NA
OW,2020-01-27,0,0,NA,NA
OW,2020-01-28,0,0,NA,NA
OW,2020-01-29,0,0,NA,NA
OW,2020-01-30,0,0,NA,NA
OW,2020-01-31,0,0,NA,NA
OW,2020-02-01,0,0,NA,NA
OW,2020-02-02,0,0,NA,NA
OW,2020-02-03,0,0,NA,NA
OW,2020-02-04,0,0,NA,NA
OW,2020-02-05,0,0,NA,NA
OW,2020-02-06,0,0,NA,NA
OW,2020-02-07,0,0,NA,NA
OW,2020-02-08,0,0,NA,NA
OW,2020-02-09,0,0,NA,NA
OW,2020-02-10,0,0,NA,NA
OW,2020-02-11,0,0,NA,NA
OW,2020-02-12,0,0,NA,NA
OW,2020-02-13,0,0,NA,NA
OW,2020-02-14,0,0,NA,NA
OW,2020-02-15,0,0,NA,NA
OW,2020-02-16,0,0,NA,NA
OW,2020-02-17,0,0,NA,NA
OW,2020-02-18,0,0,NA,NA
OW,2020-02-19,0,0,NA,NA
OW,2020-02-20,0,0,NA,NA
OW,2020-02-21,0,0,NA,NA
OW,2020-02-22,0,0,NA,NA
OW,2020-02-23,0,0,NA,NA
OW,2020-02-24,0,0,NA,NA
OW,2020-02-25,0,0,NA,NA
OW,2020-02-26,0,0,NA,NA
OW,2020-02-27,0,0,NA,NA
OW,2020-02-28,0,0,NA,NA
OW,2020-02-29,0,0,NA,NA
OW,2020-03-01,0,0,NA,NA
OW,2020-03-02,0,0,NA,NA
OW,2020-03-03,0,0,NA,NA
OW,2020-03-04,0,0,NA,NA
OW,2020-03-05,0,0,NA,NA
OW,2020-03-06,0,0,NA,NA
OW,2020-03-07,0,0,NA,NA
OW,2020-03-08,0,0,NA,NA
OW,2020-03-09,0,0,NA,NA
OW,2020-03-10,1,1,NA,NA
OW,2020-03-11,6,7,NA,NA
OW,2020-03-12,0,7,NA,NA
OW,2020-03-13,3,10,1,FALSE
OW,2020-03-14,5,15,NA,NA
OW,2020-03-15,0,15,NA,NA
OW,2020-03-16,2,17,NA,NA
OW,2020-03-17,1,18,NA,NA
OW,2020-03-18,2,20,NA,NA
OW,2020-03-19,0,20,NA,NA
OW,2020-03-20,1,21,NA,NA
OW,2020-03-21,2,23,NA,NA
OW,2020-03-22,2,25,NA,NA
OW,2020-03-23,1,26,25,FALSE
OW,2020-03-24,0,26,25,FALSE
OW,2020-03-25,2,28,27,FALSE
OW,2020-03-26,3,31,30,FALSE
OW,2020-03-27,4,35,37,FALSE
OW,2020-03-28,2,37,NA,NA
OW,2020-03-29,2,39,NA,NA
OW,2020-03-30,2,41,46,FALSE
OW,2020-03-31,1,42,46,FALSE
OW,2020-04-01,3,45,48,FALSE
OW,2020-04-02,4,49,51,FALSE
OW,2020-04-03,0,49,56,FALSE
OW,2020-04-04,1,50,NA,NA
OW,2020-04-05,3,53,NA,NA
OW,2020-04-06,1,54,60,FALSE
OW,2020-04-07,1,55,60,FALSE
OW,2020-04-08,1,56,61,FALSE
OW,2020-04-09,0,56,62,FALSE
OW,2020-04-10,0,56,NA,NA
OW,2020-04-11,0,56,NA,NA
OW,2020-04-12,0,56,NA,NA
OW,2020-04-13,0,56,NA,NA
OW,2020-04-14,0,56,64,FALSE
OW,2020-04-15,1,57,64,FALSE
OW,2020-04-16,2,59,65,FALSE
OW,2020-04-17,1,60,66,FALSE
OW,2020-04-18,0,60,NA,NA
OW,2020-04-19,0,60,NA,NA
OW,2020-04-20,0,60,67,FALSE
OW,2020-04-21,0,60,67,FALSE
OW,2020-04-22,1,61,67,FALSE
OW,2020-04-23,2,63,68,FALSE
OW,2020-04-24,1,64,71,FALSE
OW,2020-04-25,2,66,NA,NA
OW,2020-04-26,2,68,NA,NA
OW,2020-04-27,2,70,75,FALSE
OW,2020-04-28,2,72,78,FALSE
OW,2020-04-29,1,73,78,FALSE
OW,2020-04-30,0,73,78,FALSE
OW,2020-05-01,0,73,78,FALSE
OW,2020-05-02,1,74,NA,NA
OW,2020-05-03,0,74,NA,NA
OW,2020-05-04,0,74,79,FALSE
OW,2020-05-05,0,74,79,FALSE
OW,2020-05-06,0,74,79,FALSE
OW,2020-05-07,0,74,79,FALSE
OW,2020-05-08,0,74,79,FALSE
OW,2020-05-09,0,74,NA,NA
OW,2020-05-10,0,74,NA,NA
OW,2020-05-11,0,74,79,FALSE
OW,2020-05-12,0,74,79,FALSE
OW,2020-05-13,0,74,79,FALSE
OW,2020-05-14,0,74,79,FALSE
OW,2020-05-15,0,74,79,FALSE
OW,2020-05-16,0,74,NA,NA
OW,2020-05-17,0,74,NA,NA
OW,2020-05-18,1,75,79,FALSE
OW,2020-05-19,0,75,80,FALSE
OW,2020-05-20,2,77,82,FALSE
OW,2020-05-21,0,77,NA,NA
OW,2020-05-22,0,77,NA,NA
OW,2020-05-23,0,77,NA,NA
OW,2020-05-24,0,77,NA,NA
OW,2020-05-25,0,77,82,FALSE
OW,2020-05-26,0,77,82,FALSE
OW,2020-05-27,0,77,82,FALSE
OW,2020-05-28,0,77,82,FALSE
OW,2020-05-29,0,77,82,FALSE
OW,2020-05-30,0,77,NA,NA
OW,2020-05-31,0,77,NA,NA
OW,2020-06-01,0,77,NA,NA
OW,2020-06-02,0,77,82,FALSE
OW,2020-06-03,0,77,82,FALSE
OW,2020-06-04,0,77,82,FALSE
OW,2020-06-05,0,77,82,FALSE
OW,2020-06-06,0,77,NA,NA
OW,2020-06-07,0,77,NA,NA
OW,2020-06-08,0,77,82,FALSE
OW,2020-06-09,0,77,82,FALSE
OW,2020-06-10,0,77,82,FALSE
OW,2020-06-11,0,77,NA,NA
OW,2020-06-12,0,77,NA,NA
OW,2020-06-13,0,77,NA,NA
OW,2020-06-14,0,77,NA,NA
OW,2020-06-15,0,77,82,FALSE
OW,2020-06-16,0,77,82,FALSE
OW,2020-06-17,0,77,82,FALSE
OW,2020-06-18,0,77,82,FALSE
OW,2020-06-19,0,77,82,FALSE
OW,2020-06-20,0,77,NA,NA
OW,2020-06-21,0,77,NA,NA
OW,2020-06-22,0,77,82,FALSE
OW,2020-06-23,0,77,82,FALSE
OW,2020-06-24,0,77,82,FALSE
OW,2020-06-25,0,77,82,FALSE
OW,2020-06-26,NA,NA,82,NA
SG,2020-01-24,0,0,NA,NA
SG,2020-01-25,0,0,NA,NA
SG,2020-01-26,0,0,NA,NA
SG,2020-01-27,0,0,NA,NA
SG,2020-01-28,0,0,NA,NA
SG,2020-01-29,0,0,NA,NA
SG,2020-01-30,0,0,NA,NA
SG,2020-01-31,0,0,NA,NA
SG,2020-02-01,0,0,NA,NA
SG,2020-02-02,0,0,NA,NA
SG,2020-02-03,0,0,NA,NA
SG,2020-02-04,0,0,NA,NA
SG,2020-02-05,0,0,NA,NA
SG,2020-02-06,0,0,NA,NA
SG,2020-02-07,0,0,NA,NA
SG,2020-02-08,0,0,NA,NA
SG,2020-02-09,0,0,NA,NA
SG,2020-02-10,0,0,NA,NA
SG,2020-02-11,0,0,NA,NA
SG,2020-02-12,0,0,NA,NA
SG,2020-02-13,0,0,NA,NA
SG,2020-02-14,0,0,NA,NA
SG,2020-02-15,0,0,NA,NA
SG,2020-02-16,0,0,NA,NA
SG,2020-02-17,0,0,NA,NA
SG,2020-02-18,0,0,NA,NA
SG,2020-02-19,0,0,NA,NA
SG,2020-02-20,0,0,NA,NA
SG,2020-02-21,0,0,NA,NA
SG,2020-02-22,0,0,NA,NA
SG,2020-02-23,0,0,NA,NA
SG,2020-02-24,0,0,NA,NA
SG,2020-02-25,0,0,NA,NA
SG,2020-02-26,0,0,NA,NA
SG,2020-02-27,0,0,NA,NA
SG,2020-02-28,0,0,NA,NA
SG,2020-02-29,0,0,NA,NA
SG,2020-03-01,0,0,NA,NA
SG,2020-03-02,1,1,0,FALSE
SG,2020-03-03,0,1,NA,NA
SG,2020-03-04,0,1,1,TRUE
SG,2020-03-05,0,1,NA,NA
SG,2020-03-06,3,4,2,FALSE
SG,2020-03-07,0,4,NA,NA
SG,2020-03-08,1,5,NA,NA
SG,2020-03-09,8,13,NA,NA
SG,2020-03-10,1,14,NA,NA
SG,2020-03-11,8,22,NA,NA
SG,2020-03-12,8,30,15,FALSE
SG,2020-03-13,9,39,NA,NA
SG,2020-03-14,7,46,NA,NA
SG,2020-03-15,3,49,NA,NA
SG,2020-03-16,28,77,NA,NA
SG,2020-03-17,29,106,47,FALSE
SG,2020-03-18,25,131,61,FALSE
SG,2020-03-19,20,151,85,FALSE
SG,2020-03-20,39,190,98,FALSE
SG,2020-03-21,9,199,NA,NA
SG,2020-03-22,11,210,NA,NA
SG,2020-03-23,49,259,185,FALSE
SG,2020-03-24,29,288,200,FALSE
SG,2020-03-25,30,318,228,FALSE
SG,2020-03-26,31,349,280,FALSE
SG,2020-03-27,35,384,306,FALSE
SG,2020-03-28,8,392,339,FALSE
SG,2020-03-29,2,394,365,FALSE
SG,2020-03-30,37,431,389,FALSE
SG,2020-03-31,34,465,394,FALSE
SG,2020-04-01,22,487,414,FALSE
SG,2020-04-02,22,509,455,FALSE
SG,2020-04-03,32,541,480,FALSE
SG,2020-04-04,9,550,504,FALSE
SG,2020-04-05,6,556,515,FALSE
SG,2020-04-06,36,592,532,FALSE
SG,2020-04-07,24,616,557,FALSE
SG,2020-04-08,13,629,578,FALSE
SG,2020-04-09,12,641,604,FALSE
SG,2020-04-10,3,644,632,FALSE
SG,2020-04-11,8,652,641,FALSE
SG,2020-04-12,7,659,649,FALSE
SG,2020-04-13,6,665,657,FALSE
SG,2020-04-14,9,674,664,FALSE
SG,2020-04-15,10,684,676,FALSE
SG,2020-04-16,7,691,680,FALSE
SG,2020-04-17,12,703,693,FALSE
SG,2020-04-18,3,706,699,FALSE
SG,2020-04-19,3,709,705,FALSE
SG,2020-04-20,12,721,711,FALSE
SG,2020-04-21,13,734,718,FALSE
SG,2020-04-22,3,737,724,FALSE
SG,2020-04-23,6,743,736,FALSE
SG,2020-04-24,9,752,745,FALSE
SG,2020-04-25,5,757,753,FALSE
SG,2020-04-26,0,757,761,FALSE
SG,2020-04-27,5,762,767,FALSE
SG,2020-04-28,4,766,775,FALSE
SG,2020-04-29,6,772,776,FALSE
SG,2020-04-30,2,774,780,FALSE
SG,2020-05-01,1,775,788,FALSE
SG,2020-05-02,0,775,NA,NA
SG,2020-05-03,0,775,NA,NA
SG,2020-05-04,2,777,793,FALSE
SG,2020-05-05,1,778,793,FALSE
SG,2020-05-06,3,781,794,FALSE
SG,2020-05-07,0,781,795,FALSE
SG,2020-05-08,2,783,798,FALSE
SG,2020-05-09,0,783,NA,NA
SG,2020-05-10,0,783,NA,NA
SG,2020-05-11,1,784,801,FALSE
SG,2020-05-12,0,784,802,FALSE
SG,2020-05-13,1,785,802,FALSE
SG,2020-05-14,0,785,802,FALSE
SG,2020-05-15,0,785,803,FALSE
SG,2020-05-16,1,786,NA,NA
SG,2020-05-17,0,786,NA,NA
SG,2020-05-18,1,787,806,FALSE
SG,2020-05-19,0,787,806,FALSE
SG,2020-05-20,0,787,807,FALSE
SG,2020-05-21,0,787,NA,NA
SG,2020-05-22,0,787,NA,NA
SG,2020-05-23,0,787,NA,NA
SG,2020-05-24,0,787,NA,NA
SG,2020-05-25,0,787,807,FALSE
SG,2020-05-26,0,787,807,FALSE
SG,2020-05-27,0,787,808,FALSE
SG,2020-05-28,1,788,808,FALSE
SG,2020-05-29,0,788,808,FALSE
SG,2020-05-30,0,788,NA,NA
SG,2020-05-31,0,788,NA,NA
SG,2020-06-01,0,788,NA,NA
SG,2020-06-02,0,788,NA,NA
SG,2020-06-03,0,788,809,FALSE
SG,2020-06-04,0,788,NA,NA
SG,2020-06-05,1,789,NA,NA
SG,2020-06-06,0,789,NA,NA
SG,2020-06-07,1,790,NA,NA
SG,2020-06-08,2,792,NA,NA
SG,2020-06-09,1,793,NA,NA
SG,2020-06-10,3,796,811,FALSE
SG,2020-06-11,2,798,NA,NA
SG,2020-06-12,0,798,NA,NA
SG,2020-06-13,0,798,NA,NA
SG,2020-06-14,0,798,NA,NA
SG,2020-06-15,1,799,NA,NA
SG,2020-06-16,0,799,NA,NA
SG,2020-06-17,0,799,820,FALSE
SG,2020-06-18,1,800,NA,NA
SG,2020-06-19,0,800,NA,NA
SG,2020-06-20,0,800,NA,NA
SG,2020-06-21,0,800,NA,NA
SG,2020-06-22,3,803,822,FALSE
SG,2020-06-23,3,806,823,FALSE
SG,2020-06-24,2,808,825,FALSE
SG,2020-06-25,2,810,828,FALSE
SG,2020-06-26,NA,NA,831,NA
SH,2020-01-24,0,0,NA,NA
SH,2020-01-25,0,0,NA,NA
SH,2020-01-26,0,0,NA,NA
SH,2020-01-27,0,0,NA,NA
SH,2020-01-28,0,0,NA,NA
SH,2020-01-29,0,0,NA,NA
SH,2020-01-30,0,0,NA,NA
SH,2020-01-31,0,0,NA,NA
SH,2020-02-01,0,0,NA,NA
SH,2020-02-02,0,0,NA,NA
SH,2020-02-03,0,0,NA,NA
SH,2020-02-04,0,0,NA,NA
SH,2020-02-05,0,0,NA,NA
SH,2020-02-06,0,0,NA,NA
SH,2020-02-07,0,0,NA,NA
SH,2020-02-08,0,0,NA,NA
SH,2020-02-09,0,0,NA,NA
SH,2020-02-10,0,0,NA,NA
SH,2020-02-11,0,0,NA,NA
SH,2020-02-12,0,0,NA,NA
SH,2020-02-13,0,0,NA,NA
SH,2020-02-14,0,0,NA,NA
SH,2020-02-15,0,0,NA,NA
SH,2020-02-16,0,0,NA,NA
SH,2020-02-17,0,0,NA,NA
SH,2020-02-18,0,0,NA,NA
SH,2020-02-19,0,0,NA,NA
SH,2020-02-20,0,0,NA,NA
SH,2020-02-21,0,0,NA,NA
SH,2020-02-22,0,0,NA,NA
SH,2020-02-23,0,0,NA,NA
SH,2020-02-24,0,0,NA,NA
SH,2020-02-25,0,0,NA,NA
SH,2020-02-26,0,0,NA,NA
SH,2020-02-27,0,0,NA,NA
SH,2020-02-28,0,0,NA,NA
SH,2020-02-29,0,0,NA,NA
SH,2020-03-01,0,0,NA,NA
